net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
117999,60,6.6921,12,2,1,1,0,1,1,1
-6201,36,5.8302,14,5,1,1,0,0,1,1
24448,31,5.8323,18,4,1,1,1,0,1,1
19472,35,3.0147,14,2,1,1,0,1,0,1
-25,26,1.8594,12,3,0,0,0,0,0,1
92810,49,3.5142,16,1,0,0,1,0,0,1
205385,54,7.389,12,2,1,0,0,0,1,1
-6109,31,2.9343,15,2,1,1,0,0,1,1
-4564,33,2.0196,12,4,1,0,0,0,1,1
87200,33,5.4954,12,2,1,1,0,0,1,1
139560,43,13.5114,14,2,1,1,1,1,1,1
46150,32,4.65,18,2,1,1,0,1,0,1
900,43,2.7204,12,1,0,0,1,0,0,1
7900,27,3.7218,16,1,0,0,0,1,0,1
172,34,1.35,14,1,0,0,1,0,0,1
110000,56,2.7945,12,2,0,0,1,1,1,1
56053,37,5.5563,16,2,1,0,0,1,1,1
3400,34,3.327,12,4,1,1,1,0,0,1
0,31,2.16,12,1,0,0,1,0,1,1
43000,38,1.1604,5,4,1,1,0,0,1,1
3200,42,7.3722,12,5,1,1,1,0,1,1
90762,60,7.3614,12,2,1,1,0,0,1,1
266499,36,6.747,18,3,1,0,0,0,1,1
100,41,2.8143,12,4,1,0,0,0,0,1
23250,50,4.9848,18,3,0,0,1,1,1,1
24210,50,2.454,12,4,1,0,0,0,1,1
10020,35,3.315,12,5,1,1,1,0,1,1
4000,45,12.0069,18,4,1,1,0,0,1,1
-36000,30,6.4995,16,1,0,0,0,1,0,1
249,42,2.1639,12,4,1,0,0,0,1,1
93,36,1.9422,12,2,0,0,0,0,0,1
5300,35,2.0805,14,1,0,0,1,0,0,1
154000,35,6.123,18,1,0,0,0,0,1,1
11500,31,2.046,11,2,0,0,0,0,1,1
31900,30,6.0369,16,1,0,0,1,1,1,1
-3074,44,1.2774,13,1,0,0,1,0,0,1
6200,51,2.5488,15,1,0,0,1,0,1,1
23998,43,4.6872,13,4,1,1,0,0,1,1
-20892,31,6.2592,16,3,1,1,1,0,1,1
18799,28,2.8215,12,5,1,0,0,0,1,1
26130,38,9.4614,13,2,1,1,1,0,1,1
1299,42,5.1798,12,4,1,1,1,0,1,1
40000,33,4.9959,16,4,1,0,0,1,1,1
75000,49,10.2108,18,4,1,1,1,1,1,1
4356,34,3.4062,14,1,0,0,1,0,0,1
73800,53,10.0008,1,2,1,0,0,0,1,1
1214,49,3.06,16,5,1,1,0,0,0,1
13000,42,3.51,12,4,1,1,0,0,1,1
21838,38,8.877,16,4,1,1,1,0,1,1
-3230,52,7.8243,14,4,1,1,1,0,1,1
0,30,2.1384,13,1,0,0,0,0,0,1
34948,40,3.8859,16,4,1,1,0,0,1,1
-25570,42,6.3954,16,6,1,1,1,0,1,1
-680,38,4.26,13,3,1,1,0,0,1,1
58110,53,6.363,18,1,0,0,1,1,1,1
41899,44,2.2668,12,6,1,1,0,0,1,1
-700,41,4.347,13,5,1,1,0,0,0,1
152500,48,12.1173,13,3,1,1,0,1,1,1
29,30,1.7505,11,3,1,1,0,0,1,1
-4875,31,2.712,12,2,1,1,0,0,1,1
7000,45,2.04,12,2,1,0,0,0,1,1
242658,48,5.6754,16,3,1,1,0,1,1,1
1400,41,2.9121,12,4,1,1,1,0,1,1
25136,35,5.3154,16,2,1,1,0,1,1,1
105798,36,10.419,16,4,1,0,1,0,1,1
39197,33,4.4466,16,5,1,0,0,0,1,1
1349,26,3.006,16,1,0,0,1,0,0,1
8500,36,3.618,14,1,0,0,0,0,0,1
13499,61,2.6484,12,4,1,1,0,0,1,1
79400,53,11.0643,12,2,1,1,1,1,1,1
3500,33,1.9488,12,4,1,0,0,0,1,1
3000,44,3.306,12,3,0,0,1,0,1,1
0,63,1.938,12,3,1,0,0,0,1,1
3249,45,5.0235,16,2,0,0,0,0,0,1
-1222,38,3.5322,16,3,0,0,1,0,1,1
5000,59,1.632,9,5,1,0,0,0,0,1
2400,33,2.1933,12,1,0,0,0,0,0,1
10549,32,2.8935,12,4,1,0,0,0,1,1
45000,59,4.692,12,6,1,0,0,0,0,1
125821,39,6.6102,17,2,1,1,0,1,1,1
-2130,31,0.7938,16,1,0,0,1,0,0,1
99000,44,6.42,18,1,0,0,1,1,1,1
11800,33,3.2361,12,1,0,0,1,0,1,1
350,34,2.898,12,6,1,0,0,0,1,1
28000,37,5.0082,16,3,1,0,0,0,0,1
-502302,46,2.124,13,4,1,0,0,0,1,1
-1600,48,5.5743,12,4,1,1,0,0,1,1
6530,32,3.3498,18,2,1,0,0,0,0,1
92446,53,6.24,12,3,1,0,0,1,1,1
200,36,2.4009,12,1,0,0,1,0,0,1
62198,44,5.4627,14,1,0,0,1,1,1,1
-2480,31,3.2271,12,5,1,1,0,0,1,1
78656,41,10.884,16,2,1,1,0,1,1,1
82015,51,6.6477,12,3,1,1,0,1,1,1
2500,38,1.98,8,2,0,0,1,0,0,1
83200,44,7.2165,17,3,1,0,0,1,1,1
0,28,1.5888,14,1,0,0,1,0,0,1
-2347,41,2.1,14,1,0,0,1,0,0,1
-5875,31,1.8216,13,3,0,0,1,0,0,1
82734,53,7.605,13,4,1,1,0,1,1,1
-4493,27,2.9916,8,4,1,0,0,0,1,1
21900,40,5.4591,16,1,0,0,1,0,1,1
32550,26,7.3902,16,2,1,1,1,0,1,1
164000,54,5.1804,12,3,1,0,0,1,1,1
-21020,25,2.1456,13,1,0,0,0,0,0,1
186605,52,5.0682,12,2,1,1,0,1,1,1
30900,47,2.2542,12,3,1,1,0,1,1,1
-3000,43,1.8168,9,7,1,1,0,0,1,1
9649,44,2.2044,12,4,1,0,1,0,1,1
15123,38,4.2561,12,9,1,0,0,1,1,1
600,37,3.0408,12,4,1,0,1,0,1,1
0,31,2.883,12,2,0,0,1,0,0,1
-6,35,1.6347,14,4,1,1,1,0,1,1
-2384,30,4.3728,13,4,1,1,1,0,1,1
66947,46,5.2248,13,3,0,0,0,1,0,1
-1812,27,5.9841,16,3,1,1,1,0,1,1
118000,39,8.8971,14,3,1,0,0,1,1,1
18500,35,6.03,16,2,1,1,1,1,1,1
10000,33,2.5941,12,4,1,0,0,0,1,1
18315,43,6.6033,18,4,1,1,1,1,1,1
5521,45,5.1645,17,2,0,0,1,0,1,1
13800,43,2.295,12,1,0,0,1,0,0,1
2200,26,1.8198,12,2,0,0,1,0,0,1
-520,31,2.508,14,4,1,1,0,0,1,1
56943,47,6.1575,18,3,1,1,0,1,1,1
2798,30,5.4906,18,5,1,1,1,0,1,1
45598,36,3.9597,13,4,1,1,0,0,1,1
-7119,42,4.0557,12,4,1,0,0,0,1,1
5500,40,3.9828,12,4,1,0,0,0,1,1
105799,39,10.1637,16,4,1,0,0,1,1,1
6180,32,6.3207,17,2,1,1,0,0,1,1
130000,62,2.724,12,1,0,0,0,0,1,1
9000,43,6.9138,15,3,1,1,1,0,1,1
-1951,31,2.7015,13,1,0,0,0,0,0,1
42000,36,2.13,12,6,1,1,1,0,1,1
1575,38,4.0596,14,4,1,1,0,0,0,1
24972,49,4.392,12,2,0,0,1,0,1,1
114200,36,8.5755,16,1,0,0,1,0,1,1
12550,44,2.7291,12,1,0,0,0,0,1,1
127180,53,6.3,15,4,1,1,0,1,1,1
2119,42,3.1596,12,4,1,0,0,0,1,1
3400,34,2.6739,12,1,0,0,1,0,0,1
106000,57,7.728,18,2,0,0,1,0,1,1
2000,33,3.7056,12,4,1,0,0,0,0,1
13200,27,1.56,12,1,0,0,1,0,1,1
17600,44,7.8762,18,4,1,1,1,1,1,1
9500,43,3.642,17,1,0,0,1,0,0,1
2300,33,3.4308,12,4,1,1,0,0,0,1
1031,25,1.0545,13,1,0,0,0,0,0,1
10699,53,2.0646,12,3,1,0,0,0,1,1
95300,56,7.9404,18,1,0,0,1,1,1,1
18300,35,8.6814,17,4,1,1,1,1,1,1
99199,58,10.1946,14,2,1,0,0,1,1,1
2850,30,5.94,16,4,1,1,1,0,0,1
-1290,28,6.615,14,4,1,1,1,0,1,1
147300,46,7.9548,16,4,1,1,0,1,1,1
20249,59,3.6027,12,2,1,1,0,0,1,1
1120,58,1.92,12,1,0,0,1,0,1,1
84000,39,8.325,13,2,1,1,0,0,1,1
16100,53,4.1538,12,3,1,0,0,0,1,1
6400,38,8.2995,15,5,1,1,0,1,1,1
11909,44,4.0917,12,5,1,0,0,0,1,1
54244,38,6.5151,15,3,1,1,0,1,1,1
13706,43,3.9132,14,4,1,0,0,1,1,1
1425,33,1.686,12,1,0,0,0,0,1,1
10499,50,5.043,12,3,1,1,1,0,1,1
73816,45,7.7697,17,4,1,1,1,1,1,1
3000,42,6.2112,12,7,1,0,0,0,1,1
-6290,36,1.71,13,5,1,0,0,0,1,1
384150,63,7.0779,16,3,1,0,0,1,1,1
-3420,51,3.1242,1,4,0,0,1,0,1,1
4000,49,12.042,18,3,1,1,0,0,1,1
6800,46,8.3319,12,3,1,1,0,0,0,1
12349,45,5.4327,12,8,1,1,0,0,1,1
50594,43,7.1844,16,4,1,1,0,1,1,1
61550,30,6.249,14,3,1,0,0,1,1,1
-2218,49,3.243,14,1,0,0,0,0,1,1
1000,36,1.2156,12,3,0,0,0,1,0,1
79150,40,6.1176,13,5,1,0,0,1,1,1
158,42,4.3707,12,5,1,1,0,0,1,1
2225,32,2.0901,15,5,1,0,0,0,0,1
43502,39,6.7836,18,6,1,1,0,1,1,1
4200,36,2.016,12,5,0,0,1,0,1,1
39950,51,9.5178,14,3,1,1,0,1,1,1
26700,38,7.1346,12,3,1,1,0,0,1,1
21000,50,6.7335,16,4,1,1,1,1,1,1
-700,30,4.6302,13,3,1,1,1,0,1,1
25270,58,3.1689,4,2,1,1,0,0,1,1
77900,62,4.8138,12,3,1,1,0,1,1,1
107999,64,4.6404,12,2,1,0,1,1,1,1
-4300,31,2.9664,12,3,1,1,1,0,0,1
-13190,26,5.4558,15,2,1,1,0,0,1,1
100,44,3.0105,12,2,1,1,0,0,1,1
4700,32,3.63,16,1,0,0,0,0,1,1
2300,35,3.1224,14,1,0,0,1,0,0,1
191800,46,5.184,14,2,0,0,1,1,1,1
10050,43,3.2433,15,2,0,0,1,0,0,1
-3000,40,3.9816,16,5,0,0,0,0,1,1
41300,34,5.7774,16,4,1,0,0,0,1,1
2799,53,4.3887,12,2,1,1,0,0,1,1
11200,30,2.355,16,1,0,0,0,0,0,1
7470,43,6.2856,18,4,1,1,0,0,1,1
-4933,27,4.0647,14,2,1,1,0,0,0,1
-1200,32,4.7361,12,5,1,1,0,0,1,1
0,52,7.1421,18,1,0,0,1,1,1,1
65950,50,5.1897,14,2,1,0,0,1,1,1
44237,62,2.988,11,1,0,0,1,0,1,1
148600,48,5.46,18,2,0,0,1,1,1,1
361990,54,7.6899,15,2,1,1,0,1,1,1
25999,53,3.0765,18,1,0,0,0,0,1,1
5300,32,13.5447,18,4,1,1,0,0,1,1
60398,51,3.5472,4,2,0,0,0,0,0,1
2591,28,3.96,16,2,1,1,0,0,1,1
16050,34,4.62,16,1,0,0,1,1,1,1
-1200,41,1.9596,12,2,0,0,1,0,0,1
500,29,3.5385,14,3,1,1,1,0,0,1
9181,33,5.7228,12,4,1,0,0,0,0,1
-5000,26,4.4442,15,3,1,1,1,0,1,1
17250,37,4.6929,12,4,1,1,1,1,1,1
-4830,31,2.574,12,3,1,1,0,0,1,1
53948,55,4.6155,10,5,1,1,0,1,1,1
7609,41,5.061,14,3,1,1,1,0,1,1
71197,60,5.5545,12,2,1,0,0,1,1,1
2300,27,1.6596,12,4,1,0,0,0,0,1
21950,47,2.9886,10,4,1,0,0,1,1,1
29759,25,3.0264,16,1,0,0,0,0,0,1
-1678,29,3.3744,15,2,1,1,0,0,0,1
1679,56,1.083,12,2,0,0,1,0,1,1
75,26,2.0403,12,1,0,0,1,0,0,1
-1644,29,6.4935,12,4,1,1,1,0,0,1
-4810,27,2.5605,1,1,0,0,0,1,0,1
-14700,40,4.878,15,2,1,1,0,0,1,1
4000,45,2.925,12,4,1,1,1,0,0,1
-1565,32,4.1724,9,2,1,1,0,0,0,1
9334,44,2.739,14,4,1,1,1,0,1,1
17450,34,2.874,13,6,1,0,0,0,1,1
10300,34,4.3563,15,2,0,0,1,0,1,1
5327,42,3.1131,13,3,0,0,0,0,0,1
-2760,26,2.4192,12,3,1,1,0,0,0,1
9100,33,4.2924,12,1,0,0,1,0,1,1
835,32,1.7655,15,1,0,0,0,0,1,1
-20700,41,3.8973,13,3,0,0,0,0,1,1
171738,33,9.4737,16,5,1,1,1,1,1,1
314,44,5.0304,15,3,1,1,0,0,1,1
107669,64,7.0974,12,4,1,1,1,1,0,1
14100,48,3.7986,12,3,1,1,1,0,1,1
21200,49,6.3012,13,4,1,0,0,1,1,1
71000,59,3.8418,12,2,1,0,0,1,1,1
7507,34,1.776,12,1,0,0,1,0,1,1
8137,44,2.0325,12,1,0,0,1,0,0,1
33546,34,4.3887,18,1,0,0,0,1,0,1
82249,39,6.012,15,3,1,1,1,1,1,1
1500,38,2.55,12,1,0,0,0,0,0,1
136700,54,4.4052,14,2,1,1,0,1,0,1
21844,36,5.0025,16,4,1,0,0,0,1,1
-280,33,2.4138,12,4,1,0,0,0,1,1
16783,28,5.6217,16,4,1,1,0,0,1,1
5938,34,5.5662,16,4,1,1,0,0,1,1
600,33,2.55,12,4,1,1,0,0,1,1
5000,42,5.73,15,5,1,1,1,0,1,1
4000,38,2.3577,16,1,0,0,1,0,1,1
-660,46,2.0406,12,5,1,1,0,0,0,1
109399,35,9.948,18,3,1,1,1,1,1,1
24745,52,2.8233,12,3,1,0,0,1,1,1
3150,28,4.2345,16,3,1,0,0,0,0,1
983000,47,17.91,16,2,1,1,1,0,1,1
19800,44,4.284,12,6,1,1,0,0,1,1
46583,42,6.5334,12,4,1,1,1,0,1,1
11749,37,3.9744,12,3,1,1,0,0,1,1
2100,39,4.569,12,5,1,1,0,1,1,1
-30,36,3.4329,17,1,0,0,1,0,0,1
74450,37,3.2343,16,1,0,0,1,0,1,1
2200,34,5.715,16,4,1,1,0,0,1,1
134069,43,7.0545,18,6,1,0,0,1,1,1
7327,44,4.9422,12,3,1,1,1,1,1,1
0,58,1.02,12,2,0,0,0,0,0,1
2072,55,3.2805,12,3,1,1,0,0,1,1
779,62,2.9784,12,5,1,1,1,0,1,1
50499,53,7.8801,12,2,1,1,1,0,1,1
280,32,1.5579,12,4,0,0,0,0,0,1
-9925,28,5.4846,18,3,1,1,0,0,1,1
8565,49,10.1532,14,2,1,1,1,1,1,1
93783,39,5.9952,16,4,1,0,0,1,1,1
-383,45,2.9295,12,8,1,1,1,0,1,1
240464,40,9.1653,18,4,1,1,0,1,1,1
61899,58,3.2118,12,1,1,0,0,1,0,1
29857,36,6.192,13,4,1,0,0,1,1,1
28400,32,7.026,18,3,1,0,0,1,1,1
66500,47,6.48,16,1,0,0,1,1,0,1
2125,34,9.3915,16,4,1,1,0,1,1,1
100300,51,5.28,17,2,1,1,1,1,1,1
16000,39,3.9732,12,5,1,1,0,1,1,1
19000,28,4.2513,12,4,1,1,0,0,1,1
24042,36,7.0974,17,3,1,1,0,1,1,1
-3301,36,4.8921,14,5,1,1,1,0,1,1
1250,57,7.5144,12,3,1,1,1,1,1,1
41588,44,4.8252,14,1,0,0,1,1,0,1
1100,58,1.0863,12,4,1,0,0,0,1,1
4000,46,1.686,12,4,1,0,1,0,0,1
65323,41,5.04,16,4,1,1,1,1,1,1
-17501,46,3.477,14,4,1,0,0,0,1,1
35303,54,3.3705,10,2,0,0,0,1,1,1
-200,37,1.0203,9,1,0,0,1,0,0,1
22484,36,3.9627,14,3,1,1,0,0,1,1
31971,55,12.3111,18,2,1,1,1,1,1,1
12700,38,4.8996,15,3,1,1,0,1,1,1
99300,41,8.4759,12,4,1,0,0,1,1,1
10000,42,5.2434,14,1,0,0,1,0,1,1
15000,56,3.135,12,3,1,0,0,1,1,1
17049,51,7.0092,18,5,1,1,1,0,1,1
-2900,43,5.5716,14,5,1,1,0,0,1,1
5399,51,2.4048,12,2,1,1,0,0,1,1
26974,40,5.292,18,3,1,1,1,1,1,1
-4300,37,5.4996,12,4,1,1,0,0,1,1
1300,34,3.894,15,4,1,0,1,0,1,1
10400,44,5.742,12,2,1,1,0,0,1,1
9406,29,4.3302,11,4,1,1,0,0,0,1
2699,43,3.9255,14,5,1,0,0,0,1,1
8250,29,14.3781,17,3,1,1,1,0,1,1
-49376,37,3.3606,13,4,1,0,0,0,0,1
16782,28,2.9754,12,1,0,0,1,0,0,1
102705,45,7.101,16,4,1,1,1,0,1,1
20080,46,7.6233,13,4,1,1,1,0,1,1
11612,34,3.819,12,4,1,1,0,0,1,1
8349,40,5.4594,14,4,1,1,0,0,1,1
599,28,2.655,12,4,1,0,0,0,1,1
53821,56,6.9162,12,7,1,1,0,0,1,1
4500,42,1.6512,13,1,0,0,0,0,1,1
14600,51,2.175,12,2,0,0,0,0,1,1
-17818,33,3.8484,15,3,1,1,0,0,1,1
2399,40,3.7188,16,3,0,0,0,0,0,1
1134098,38,3.9,18,1,0,0,0,1,1,1
6000,38,4.4604,15,2,1,1,0,1,1,1
9346,30,4.2204,15,3,1,0,0,1,0,1
1948,34,2.9019,14,5,1,0,0,0,1,1
35831,47,10.0116,14,4,1,0,0,1,1,1
3400,43,3.8496,16,4,1,1,1,0,1,1
115100,44,10.6272,14,4,1,1,0,1,1,1
54100,40,5.5815,12,4,1,1,0,1,1,1
0,34,3.864,12,1,0,0,1,0,0,1
523535,36,16.4097,18,2,1,1,1,1,1,1
3971,31,3.471,13,4,1,1,0,1,0,1
1265,40,3.3993,12,1,0,0,0,0,1,1
-5600,45,5.5986,13,6,1,1,1,0,0,1
-600,42,1.8726,12,4,0,0,1,0,1,1
4007,50,3.4986,16,1,0,0,1,0,0,1
44000,43,5.718,16,3,0,0,1,1,1,1
-5250,38,4.4472,12,5,1,1,1,0,1,1
-5000,40,4.296,16,1,0,0,0,0,0,1
107750,31,5.8632,16,5,1,0,0,1,1,1
256699,55,4.905,14,2,0,0,1,0,1,1
66049,45,3.5913,12,4,1,0,0,0,1,1
-10100,35,3.1242,12,3,1,1,0,0,0,1
6259,37,3.6531,12,5,1,1,0,0,1,1
116632,39,9.312,18,2,0,0,0,1,1,1
133600,53,8.346,16,4,0,0,0,1,1,1
28000,47,8.0211,12,2,1,1,0,1,1,1
23915,42,2.7171,13,2,0,0,1,1,1,1
37699,50,6.987,12,4,1,0,0,1,1,1
-3250,30,2.07,10,5,1,0,0,0,1,1
-2001,35,3.2364,12,1,0,0,0,0,1,1
16500,38,3.861,17,1,0,0,1,0,1,1
-36000,50,3.126,16,1,0,0,1,0,0,1
-567,26,2.2914,1,4,1,1,0,0,1,1
152500,63,7.6104,18,2,0,0,0,1,1,1
630632,50,10.1331,17,1,0,0,1,1,1,1
1500,33,3.5535,12,2,1,1,0,0,1,1
3600,43,2.6682,12,5,1,0,1,0,1,1
0,44,2.148,12,1,0,0,1,0,0,1
-2985,42,3.3903,18,3,0,0,0,0,1,1
12080,36,2.7,12,4,1,0,0,0,1,1
400,33,2.8179,13,1,0,0,1,1,0,1
-59450,25,4.08,16,1,0,0,1,0,0,1
13320,36,2.5647,13,1,0,0,1,0,1,1
-13229,33,3.0714,12,5,1,1,1,0,0,1
22899,41,4.9134,12,5,1,0,0,0,1,1
8350,39,6.7488,12,5,1,1,0,0,1,1
28470,43,4.4298,16,5,1,0,0,1,1,1
34739,38,1.7028,14,3,1,0,0,0,1,1
-1420,54,3.8304,12,1,0,0,1,0,0,1
-7400,34,2.6598,15,3,1,1,0,0,1,1
-12396,37,8.532,17,3,1,1,0,1,1,1
4070,30,3.4842,16,2,1,1,1,1,1,1
302594,49,7.7424,18,2,1,0,0,0,1,1
145139,47,8.67,12,2,1,1,0,1,1,1
-3380,28,2.5245,14,2,1,1,1,0,1,1
12000,26,7.0368,16,2,1,1,1,0,1,1
-680,34,2.181,10,5,1,1,1,0,1,1
7850,35,2.871,14,1,0,0,0,0,0,1
0,26,1.4985,11,8,1,0,0,0,0,1
39980,36,1.9296,12,2,0,0,1,0,0,1
91999,41,4.0296,12,4,1,0,0,1,1,1
13263,45,4.3326,16,5,1,1,1,0,1,1
3149,34,1.6884,14,1,0,0,0,0,0,1
47509,43,5.025,12,4,1,1,0,0,1,1
139998,61,4.575,12,2,1,0,0,1,1,1
63600,60,5.7678,14,2,1,1,1,1,1,1
18090,41,3.4692,15,1,0,0,0,0,0,1
7500,51,2.7132,12,4,1,0,0,0,1,1
-2000,29,3.6618,15,1,0,0,1,0,0,1
36100,29,9.4125,16,2,1,1,1,1,1,1
28760,32,2.6958,16,1,0,0,1,1,1,1
129011,44,5.6802,16,4,1,1,0,1,1,1
17350,30,3.0036,16,4,1,0,0,0,1,1
73499,54,3.129,12,4,1,0,0,0,1,1
0,40,1.236,12,4,1,0,0,0,0,1
71500,54,12.402,18,3,1,1,0,1,1,1
18310,34,1.5756,12,3,1,1,0,0,1,1
-2551,46,5.4045,18,1,0,0,1,1,1,1
1000,40,1.404,12,2,0,0,1,0,0,1
38355,35,7.4556,15,2,1,1,0,1,1,1
50100,42,5.2416,13,4,1,1,1,1,1,1
184549,39,12.8793,18,4,1,1,0,1,1,1
-2660,25,1.1157,14,1,0,0,0,0,0,1
58899,32,10.0491,16,2,1,1,1,1,1,1
113600,47,5.211,16,2,1,1,0,1,1,1
59150,57,2.5392,12,2,0,0,0,0,0,1
-875,32,3.123,17,1,0,0,1,0,0,1
2927,31,5.16,13,2,1,1,1,0,0,1
5700,32,3.66,12,2,1,1,0,0,1,1
13500,42,6.621,18,3,1,1,1,1,0,1
46099,61,5.9166,16,5,0,0,0,1,1,1
169100,44,10.9653,16,4,1,1,0,1,1,1
23110,34,3.945,16,4,1,1,0,1,1,1
4999,50,5.1234,9,2,1,1,1,1,1,1
13100,32,1.659,12,1,0,0,0,0,0,1
16998,56,3.3414,11,3,1,1,1,0,1,1
5800,34,4.1415,16,5,1,1,1,1,1,1
27029,56,4.2144,15,2,1,1,1,1,1,1
28600,43,7.3641,14,2,1,1,0,1,1,1
22849,38,4.7826,14,1,0,0,0,0,0,1
32992,40,8.0664,15,4,1,0,0,1,1,1
6302,26,3.7641,17,1,0,0,0,0,1,1
10225,30,6.4731,18,2,1,1,1,0,1,1
881,26,2.9655,12,2,0,0,0,1,0,1
4150,46,6.324,18,2,1,1,0,1,0,1
5617,34,5.4819,16,2,1,1,1,0,1,1
6457,44,8.8074,18,4,1,1,1,1,1,1
44000,50,5.211,17,2,0,0,1,1,1,1
12510,38,3.18,12,5,1,1,0,0,1,1
2300,45,1.377,12,8,0,0,0,0,0,1
-550,38,2.487,14,3,0,0,1,0,1,1
60499,50,7.0065,17,1,0,0,1,0,1,1
34678,29,5.49,16,4,1,0,0,0,1,1
-4100,36,3.0972,12,4,1,1,1,0,0,1
11500,54,3.6,15,2,0,0,0,0,0,1
70700,33,3.0762,13,2,0,0,0,0,1,1
0,39,1.7037,12,1,0,0,1,0,0,1
-4422,32,2.484,15,3,1,0,0,1,1,1
0,49,1.2084,12,1,0,0,0,0,1,1
11999,53,5.3292,12,4,1,1,0,0,1,1
1303,34,1.9413,12,1,0,0,0,0,0,1
131630,60,12.804,18,3,1,0,0,1,1,1
-9312,37,2.5443,15,2,0,0,1,0,0,1
2475,30,1.3503,12,2,0,0,1,0,1,1
84000,42,6.15,15,4,1,0,0,1,1,1
52300,36,6.8772,13,4,1,1,0,0,1,1
48856,37,4.8966,12,3,1,1,1,1,1,1
77000,46,5.9769,16,4,1,1,1,1,1,1
1199,28,5.4993,16,2,1,1,0,0,1,1
-292,27,1.74,12,4,1,0,0,0,0,1
1400,37,0.6765,14,4,1,1,0,0,1,1
54200,52,5.022,12,4,1,1,1,0,1,1
25525,42,4.9668,16,2,1,1,0,1,1,1
-650,40,2.7768,12,5,1,0,0,0,1,1
7700,28,7.2648,17,2,1,1,0,0,1,1
66049,52,4.2252,14,2,0,0,1,0,1,1
-2038,61,3.7359,12,2,1,1,0,0,1,1
95474,52,6.636,15,3,1,0,0,1,1,1
164392,46,9.1017,14,4,1,1,0,1,1,1
-7250,41,2.9739,17,1,0,0,1,0,1,1
41600,41,1.824,12,3,0,0,0,0,1,1
7999,45,5.7843,12,2,1,1,0,0,0,1
5325,47,3.882,12,5,1,1,1,0,1,1
4668,30,5.4015,13,3,1,0,0,0,1,1
7700,59,4.527,12,2,1,0,1,0,1,1
15,39,1.7079,9,5,1,1,0,0,0,1
2976,30,3.8454,13,4,1,1,1,0,1,1
131663,61,3.8076,11,2,0,0,1,1,1,1
3487,26,4.4394,14,2,1,1,0,0,1,1
1411,31,2.3208,16,1,0,0,1,0,0,1
2600,34,7.359,13,4,1,1,0,0,1,1
-1790,42,3.984,13,6,1,0,1,0,1,1
79328,48,8.8596,16,1,0,0,1,1,1,1
12900,46,8.898,16,3,1,1,1,0,1,1
-6640,35,3.5124,15,2,0,0,0,0,0,1
445500,62,13.5072,17,4,1,1,1,1,1,1
9057,32,1.4121,12,1,0,0,1,1,1,1
182010,41,7.4532,18,2,1,1,0,1,1,1
38250,44,9.6774,15,3,1,1,0,0,1,1
22800,47,4.8423,12,2,1,1,0,0,1,1
5545,62,2.7684,14,2,1,0,0,1,0,1
1000,60,3.264,13,2,1,0,0,0,1,1
53800,60,2.844,12,2,1,1,0,1,1,1
14825,52,3.7356,13,3,1,1,0,0,1,1
24450,42,3.5733,12,5,1,0,0,0,1,1
55906,51,6.9873,12,4,1,1,0,0,1,1
-3600,34,1.6803,15,1,0,0,0,0,0,1
18700,32,5.1816,16,1,0,0,0,0,1,1
6478,57,3.2913,12,2,1,0,0,0,1,1
68423,37,7.5057,18,1,0,0,0,1,0,1
28000,55,3.7377,8,3,1,0,0,0,1,1
14775,45,5.8758,14,2,1,1,0,0,1,1
-6460,40,3.4425,12,4,1,1,0,0,1,1
-107,45,6.7989,12,2,1,1,1,0,1,1
81700,29,8.6505,18,3,1,0,0,1,1,1
9750,31,1.2,12,1,0,0,0,0,0,1
12500,61,3.2595,5,3,1,0,0,0,1,1
27500,36,0.9315,18,1,0,0,0,1,0,1
28100,47,7.1217,16,2,1,1,0,1,1,1
65391,50,6.5565,17,4,1,1,1,1,1,1
7200,48,3.8517,13,4,1,1,1,0,1,1
-124,45,4.1292,13,5,1,1,1,1,1,1
56300,57,4.3398,16,2,1,0,0,1,1,1
300,34,1.8018,14,3,1,0,0,0,1,1
28600,38,5.115,18,1,0,0,1,1,1,1
301,37,3.15,15,6,1,1,0,0,0,1
13499,31,2.475,16,1,0,0,0,0,0,1
6465,39,2.1888,12,2,0,0,1,0,0,1
5863,40,4.0677,12,4,1,1,1,1,1,1
84050,52,4.8639,14,5,0,0,0,0,1,1
23799,48,8.994,14,5,1,1,0,1,1,1
105000,40,10.1226,16,6,1,0,0,1,1,1
9305,39,3.7944,12,4,1,0,0,0,1,1
161,28,3.8478,16,3,1,1,0,1,0,1
6499,36,4.3164,12,4,1,1,0,0,1,1
-8100,30,3.5064,18,1,0,0,1,0,0,1
122000,49,19.299,14,3,1,1,0,1,1,1
-12000,27,2.9301,12,3,1,1,1,0,0,1
59000,58,2.856,12,3,1,0,0,1,1,1
56227,56,6.1524,15,2,1,1,1,1,1,1
142100,37,19.1715,18,3,1,1,0,1,1,1
27999,57,3.4791,12,4,1,1,0,1,1,1
1450,36,2.0094,7,4,1,1,0,0,1,1
-14351,35,5.7603,12,2,1,1,0,0,1,1
127174,51,4.356,16,1,0,0,0,0,1,1
13800,26,3.4494,13,2,1,1,0,0,1,1
45000,43,3.21,15,1,0,0,1,1,1,1
101408,56,3.6912,12,3,1,1,1,1,1,1
-550,35,4.0674,10,2,1,1,1,0,0,1
715,33,4.3572,12,4,1,1,1,0,0,1
