id,trans_after,revenue_after,test_coupon,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
10586,0,0,coupon,instagram,2,122.97,2,14,nothing
10587,0,0,control,google,0,0,3,14,nothing
10588,0,0,coupon,facebook,2,154.47,5,20,nothing
10589,1,45.99,control,other,0,0,1,17,something
10590,0,0,coupon,instagram,0,0,6,21,nothing
10591,0,0,control,google,0,0,6,20,something
10592,0,0,coupon,instagram,0,0,5,18,nothing
10593,0,0,coupon,instagram,0,0,6,22,nothing
10594,0,0,coupon,google,0,0,1,18,nothing
10595,0,0,control,google,0,0,0,25,nothing
10596,0,0,coupon,facebook,5,68.99,7,7,nothing
10597,0,0,coupon,google,2,136.98,7,18,something
10598,0,0,control,instagram,0,0,5,10,nothing
10599,0,0,control,google,2,135.98,2,3,something
10600,0,0,coupon,google,2,79.49,7,12,nothing
10601,0,0,coupon,facebook,4,57.99,4,13,nothing
10602,2,139.98,control,instagram,11,69.99,3,3,something
10603,0,0,control,instagram,2,99.98,7,8,nothing
10604,0,0,coupon,facebook,1,119.98,0,13,nothing
10605,1,76.49,control,facebook,6,76.49,6,27,nothing
10606,0,0,coupon,facebook,5,123.98,1,9,nothing
10607,0,0,coupon,google,2,57.99,1,24,nothing
10608,0,0,control,instagram,3,72.49,1,24,nothing
10609,0,0,control,google,1,58.99,0,6,nothing
10610,0,0,coupon,instagram,5,46.99,1,16,nothing
10611,0,0,coupon,google,3,152.98,1,17,nothing
10612,0,0,control,referral,5,123.98,2,6,nothing
10613,0,0,control,referral,0,0,4,14,something
10614,0,0,coupon,instagram,0,0,4,16,nothing
10615,0,0,coupon,facebook,1,134.98,6,18,nothing
10616,0,0,coupon,google,1,69.99,4,1,nothing
10617,0,0,control,google,4,65.99,3,18,nothing
10618,0,0,control,instagram,6,68.49,5,3,nothing
10619,0,0,control,facebook,7,49.99,1,18,nothing
10620,0,0,control,instagram,0,0,0,3,nothing
10621,0,0,control,google,5,61.99,0,19,nothing
10622,0,0,control,facebook,6,78.99,6,1,something
10623,0,0,coupon,google,1,54.99,5,5,something
10624,0,0,control,facebook,19,119.98,4,19,nothing
10625,0,0,control,instagram,0,0,4,18,something
10626,0,0,control,google,5,103.98,0,16,nothing
10627,0,0,coupon,google,1,149.97,2,6,nothing
10628,0,0,coupon,google,0,0,6,12,nothing
10629,0,0,coupon,instagram,3,170.97,2,23,something
10630,0,0,control,referral,0,0,0,13,nothing
10631,0,0,control,google,1,53.99,5,8,nothing
10632,0,0,control,instagram,2,53.99,6,17,nothing
10633,0,0,coupon,google,0,0,4,22,something
10634,0,0,coupon,instagram,3,73.99,5,13,nothing
10635,0,0,control,google,1,67.49,1,15,nothing
10636,0,0,control,google,9,48.99,6,7,something
10637,0,0,coupon,facebook,2,62.99,0,11,nothing
10638,0,0,control,google,5,108.98,1,24,something
10639,0,0,control,google,6,66.99,1,26,something
10640,0,0,control,google,0,0,3,17,nothing
10641,0,0,control,instagram,1,61.99,0,21,nothing
10642,0,0,coupon,google,4,54.99,5,6,something
10643,0,0,control,facebook,2,70.99,4,16,nothing
10644,0,0,control,other,4,47.99,0,21,nothing
10645,0,0,control,facebook,3,69.49,0,19,nothing
10646,0,0,control,google,1,36.99,4,4,something
10647,0,0,control,instagram,8,71.49,7,26,nothing
10648,0,0,control,referral,0,0,1,5,something
10649,0,0,coupon,facebook,1,62.49,2,12,nothing
10650,0,0,control,google,3,60.49,5,11,nothing
10651,0,0,coupon,google,0,0,1,9,nothing
10652,0,0,control,facebook,0,0,3,2,nothing
10653,0,0,control,google,2,141.98,7,20,nothing
10654,1,35.99,control,instagram,0,0,0,19,something
10655,0,0,coupon,facebook,2,69.99,5,6,nothing
10656,0,0,control,instagram,6,70.99,7,22,nothing
10657,0,0,control,facebook,2,76.99,3,15,something
10658,0,0,control,google,6,44.49,0,17,nothing
10659,0,0,control,instagram,6,66.49,1,11,nothing
10660,0,0,control,google,1,109.98,6,7,something
10661,0,0,control,referral,2,67.99,1,16,something
10662,0,0,control,google,0,0,6,5,something
10663,0,0,coupon,google,2,55.99,4,11,nothing
10664,0,0,control,facebook,0,0,5,20,nothing
10665,0,0,coupon,google,0,0,6,1,nothing
10666,0,0,control,facebook,7,147.98,6,21,something
10667,0,0,coupon,instagram,0,0,0,14,something
10668,0,0,coupon,google,1,70.49,2,17,nothing
10669,0,0,control,facebook,1,103.98,4,13,nothing
10670,0,0,control,instagram,6,55.99,4,9,nothing
10671,0,0,control,instagram,0,0,3,20,nothing
10672,0,0,coupon,google,0,0,3,31,nothing
10673,0,0,control,instagram,1,61.99,6,21,nothing
10674,0,0,coupon,facebook,2,131.98,3,16,nothing
10675,0,0,coupon,instagram,2,70.99,5,15,nothing
10676,0,0,control,google,0,0,7,13,nothing
10677,0,0,coupon,google,4,64.49,5,15,nothing
10678,0,0,coupon,instagram,3,130.98,7,13,nothing
10679,0,0,control,google,6,185.97,5,7,nothing
10680,0,0,control,instagram,9,181.47,3,13,nothing
10681,0,0,control,instagram,0,0,4,16,nothing
10682,0,0,control,facebook,1,67.99,0,23,nothing
10683,0,0,coupon,google,0,0,5,4,something
10684,0,0,coupon,facebook,1,82.49,2,14,nothing
10685,0,0,coupon,referral,0,0,0,22,something
10686,0,0,control,google,0,0,7,18,nothing
10687,0,0,coupon,facebook,0,0,1,4,something
10688,0,0,coupon,facebook,0,0,0,18,nothing
10689,0,0,coupon,google,0,0,1,11,something
10690,0,0,coupon,google,1,70.99,0,22,nothing
10691,0,0,control,instagram,1,62.99,5,22,nothing
10692,0,0,control,google,3,62.99,3,22,something
10693,0,0,coupon,instagram,2,74.99,1,26,something
10694,0,0,coupon,instagram,0,0,2,22,nothing
10695,0,0,coupon,google,16,215.97,4,17,nothing
10696,0,0,control,facebook,0,0,1,1,something
10697,0,0,coupon,google,13,143.98,1,19,nothing
10698,0,0,coupon,instagram,0,0,0,16,nothing
10699,0,0,control,google,0,0,1,10,nothing
10700,1,61.592,coupon,facebook,1,153.98,2,7,something
10701,0,0,coupon,instagram,0,0,6,17,nothing
10702,0,0,control,facebook,7,72.99,7,13,something
10703,0,0,coupon,google,0,0,7,8,nothing
10704,1,46.792,coupon,instagram,0,0,2,19,nothing
10705,0,0,control,instagram,1,118.98,6,16,nothing
10706,0,0,coupon,google,1,118.98,4,17,nothing
10707,0,0,coupon,instagram,4,55.49,2,24,nothing
10708,0,0,coupon,google,0,0,4,17,nothing
10709,0,0,coupon,other,1,51.99,7,13,nothing
10710,0,0,control,instagram,2,93.98,4,3,nothing
10711,0,0,coupon,google,0,0,5,18,something
10712,0,0,coupon,facebook,1,58.99,2,19,nothing
10713,0,0,control,facebook,0,0,5,11,nothing
10714,0,0,control,facebook,3,59.99,6,7,nothing
10715,1,42.392,coupon,instagram,0,0,6,15,something
10716,0,0,control,google,2,70.99,5,9,nothing
10717,0,0,coupon,google,8,50.99,0,24,nothing
10718,0,0,coupon,instagram,3,73.49,6,17,nothing
10719,0,0,control,google,9,139.98,6,20,nothing
10720,1,55.99,control,google,1,55.99,0,17,nothing
10721,0,0,coupon,facebook,4,40.49,0,26,nothing
10722,1,65.592,coupon,instagram,3,81.99,4,16,nothing
10723,0,0,coupon,google,0,0,7,6,nothing
10724,0,0,coupon,instagram,5,74.99,0,9,nothing
10725,0,0,control,facebook,2,51.49,1,10,something
10726,0,0,control,referral,2,65.49,3,13,nothing
10727,0,0,coupon,instagram,6,185.97,4,16,nothing
10728,1,37.592,coupon,facebook,9,46.99,2,2,something
10729,0,0,control,facebook,0,0,4,18,nothing
10730,0,0,coupon,google,0,0,4,19,something
10731,0,0,control,google,0,0,5,1,something
10732,0,0,control,facebook,1,136.98,6,28,nothing
10733,0,0,coupon,instagram,5,55.49,2,22,something
10734,0,0,control,facebook,0,0,1,13,nothing
10735,1,49.192,coupon,facebook,7,61.49,4,11,nothing
10736,0,0,coupon,google,4,57.99,2,11,nothing
10737,0,0,coupon,google,3,118.98,0,16,something
10738,0,0,coupon,google,3,140.98,0,14,nothing
10739,0,0,control,google,1,52.99,5,24,something
10740,0,0,control,instagram,8,57.99,4,3,nothing
10741,0,0,control,instagram,3,69.99,2,18,nothing
10742,0,0,coupon,facebook,4,120.98,5,4,something
10743,0,0,coupon,facebook,0,0,3,12,nothing
10744,0,0,coupon,referral,1,61.49,4,14,nothing
10745,1,54.392,coupon,facebook,5,67.99,1,13,nothing
10746,0,0,coupon,facebook,5,82.99,5,6,nothing
10747,0,0,control,facebook,0,0,1,9,nothing
10748,0,0,control,instagram,0,0,6,4,nothing
10749,0,0,control,facebook,3,67.49,2,20,nothing
10750,0,0,coupon,facebook,3,68.49,4,17,nothing
10751,0,0,control,google,3,61.99,2,11,nothing
10752,0,0,coupon,referral,0,0,5,26,something
10753,0,0,control,instagram,1,51.49,1,24,nothing
10754,0,0,coupon,facebook,1,71.99,3,3,something
10755,0,0,control,google,2,63.49,6,7,nothing
10756,0,0,coupon,facebook,0,0,0,15,something
10757,0,0,control,instagram,0,0,5,18,nothing
10758,0,0,control,instagram,1,63.49,4,24,nothing
10759,0,0,control,google,0,0,5,18,nothing
10760,0,0,coupon,google,0,0,1,16,something
10761,0,0,coupon,facebook,1,100.98,6,19,nothing
10762,0,0,control,instagram,3,119.98,0,14,nothing
10763,0,0,control,facebook,7,66.49,5,12,nothing
10764,0,0,coupon,google,0,0,1,16,something
10765,0,0,control,google,0,0,3,17,nothing
10766,0,0,coupon,instagram,0,0,4,8,nothing
10767,0,0,coupon,facebook,3,59.99,6,18,nothing
10768,0,0,coupon,google,3,139.98,1,2,something
10769,0,0,coupon,google,0,0,1,14,nothing
10770,0,0,control,facebook,3,47.99,2,17,nothing
10771,0,0,control,google,0,0,2,21,nothing
10772,0,0,coupon,google,1,133.98,2,4,nothing
10773,1,47.992,coupon,instagram,3,119.98,0,17,nothing
10774,1,55.192,coupon,google,4,68.99,6,12,something
10775,0,0,coupon,instagram,1,52.99,0,20,nothing
10776,0,0,coupon,google,1,223.47,6,11,nothing
10777,0,0,control,facebook,0,0,2,4,nothing
10778,0,0,coupon,facebook,1,52.99,4,19,something
10779,2,108.784,coupon,google,13,67.99,2,10,nothing
10780,0,0,coupon,google,0,0,2,15,nothing
10781,0,0,coupon,google,1,70.49,6,21,nothing
10782,0,0,control,instagram,0,0,0,9,something
10783,0,0,control,google,3,227.97,3,16,nothing
10784,1,55.592,coupon,instagram,0,0,1,25,nothing
10785,0,0,coupon,google,6,83.99,1,13,nothing
10786,0,0,coupon,instagram,0,0,6,25,nothing
10787,0,0,control,instagram,1,74.99,5,22,something
10788,0,0,control,facebook,0,0,4,20,nothing
10789,0,0,coupon,facebook,0,0,0,8,something
10790,0,0,control,facebook,2,43.99,7,13,something
10791,0,0,coupon,google,3,151.98,4,20,nothing
10792,0,0,control,google,0,0,1,22,something
10793,1,44.99,control,referral,2,89.98,6,16,something
10794,0,0,control,google,7,64.99,5,19,nothing
10795,0,0,control,instagram,0,0,1,22,nothing
10796,0,0,control,instagram,1,56.49,5,10,something
10797,0,0,control,google,2,63.99,0,21,nothing
10798,0,0,control,facebook,0,0,6,14,something
10799,0,0,control,referral,2,68.99,2,15,nothing
10800,0,0,control,facebook,0,0,4,20,nothing
10801,0,0,control,facebook,1,101.98,4,20,nothing
10802,0,0,control,google,4,70.99,2,11,nothing
10803,0,0,coupon,google,5,105.98,3,13,something
10804,0,0,control,instagram,5,46.49,6,15,nothing
10805,0,0,coupon,google,0,0,4,19,something
10806,2,111.184,coupon,instagram,11,138.98,2,20,something
10807,0,0,coupon,google,1,62.99,6,9,nothing
10808,0,0,coupon,google,3,56.49,2,18,something
10809,0,0,coupon,instagram,0,0,4,15,nothing
10810,0,0,coupon,google,0,0,5,12,nothing
10811,0,0,control,facebook,1,65.99,1,25,nothing
10812,1,55.99,control,instagram,0,0,5,18,something
10813,1,75.49,control,instagram,3,226.47,0,16,nothing
10814,0,0,coupon,google,2,47.99,5,1,nothing
10815,0,0,coupon,instagram,1,61.99,0,16,something
10816,0,0,coupon,facebook,6,86.99,5,14,nothing
10817,0,0,control,facebook,1,72.98,2,2,nothing
10818,1,55.192,coupon,instagram,9,68.99,5,15,nothing
10819,4,211.96,control,facebook,7,52.99,2,18,nothing
10820,0,0,coupon,google,0,0,5,17,something
10821,0,0,coupon,facebook,0,0,1,3,nothing
10822,0,0,control,facebook,3,46.49,3,16,nothing
10823,0,0,control,google,1,55.49,0,1,something
10824,1,40.792,coupon,instagram,1,50.99,5,19,nothing
10825,0,0,control,instagram,4,52.99,1,16,nothing
10826,0,0,control,facebook,4,149.97,0,1,something
10827,0,0,coupon,google,0,0,3,3,nothing
10828,0,0,coupon,facebook,1,34.49,2,21,nothing
10829,0,0,coupon,facebook,4,61.49,6,13,nothing
10830,0,0,coupon,instagram,2,61.49,5,17,nothing
10831,1,62.99,control,google,14,62.99,7,10,something
10832,0,0,control,instagram,7,71.99,4,3,nothing
10833,0,0,coupon,google,2,123.98,7,18,nothing
10834,0,0,control,google,0,0,6,17,something
10835,0,0,control,google,0,0,5,16,nothing
10836,0,0,coupon,google,1,105.98,0,4,nothing
10837,1,44.792,coupon,instagram,2,55.99,3,9,something
10838,0,0,control,instagram,3,165.98,4,26,nothing
10839,2,126.98,control,google,11,63.49,1,3,something
10840,0,0,control,instagram,0,0,3,5,nothing
10841,0,0,coupon,google,3,46.99,2,16,nothing
10842,0,0,coupon,instagram,5,51.99,4,9,nothing
10843,0,0,coupon,facebook,0,0,5,11,something
10844,0,0,control,instagram,0,0,3,15,nothing
10845,0,0,coupon,facebook,1,117.98,3,1,nothing
10846,0,0,control,instagram,0,0,4,18,nothing
10847,2,121.98,control,google,5,60.99,5,11,something
10848,0,0,control,facebook,0,0,7,13,something
10849,0,0,coupon,instagram,0,0,6,14,nothing
10850,0,0,coupon,instagram,2,119.98,0,16,nothing
10851,0,0,control,instagram,5,74.99,5,5,something
10852,0,0,control,referral,1,125.98,0,18,nothing
10853,0,0,coupon,google,3,83.98,2,16,nothing
10854,0,0,control,instagram,2,100.98,1,11,something
10855,0,0,control,google,2,60.99,0,1,something
10856,0,0,control,google,0,0,7,15,nothing
10857,0,0,coupon,instagram,0,0,4,4,nothing
10858,0,0,coupon,instagram,0,0,3,18,nothing
10859,0,0,coupon,instagram,0,0,1,19,something
10860,0,0,control,google,2,47.49,4,3,nothing
10861,0,0,coupon,google,1,149.98,2,15,something
10862,0,0,coupon,google,1,134.98,2,21,nothing
10863,0,0,control,google,0,0,7,6,nothing
10864,0,0,coupon,google,0,0,1,9,something
10865,0,0,coupon,google,4,61.99,3,1,something
10866,0,0,coupon,google,1,119.98,7,18,nothing
10867,0,0,control,google,0,0,2,11,nothing
10868,0,0,control,google,1,69.99,3,9,something
10869,0,0,coupon,google,1,48.99,4,11,nothing
10870,0,0,control,facebook,4,41.49,5,13,nothing
10871,0,0,coupon,facebook,0,0,5,1,nothing
10872,1,56.99,control,google,1,56.99,0,11,nothing
10873,0,0,control,instagram,7,55.99,5,12,nothing
10874,0,0,coupon,facebook,0,0,2,15,nothing
10875,0,0,coupon,google,0,0,5,15,nothing
10876,0,0,control,instagram,4,187.47,3,14,nothing
10877,0,0,control,google,0,0,4,18,something
10878,0,0,control,facebook,2,62.49,5,11,something
10879,0,0,control,google,6,77.49,7,19,nothing
10880,0,0,control,instagram,4,111.98,6,16,nothing
10881,0,0,coupon,google,2,52.99,3,20,nothing
10882,0,0,control,instagram,2,60.99,1,17,something
10883,0,0,control,google,1,66.99,0,19,nothing
10884,1,56.49,control,instagram,5,56.49,5,23,something
10885,0,0,coupon,facebook,2,64.49,2,6,nothing
10886,0,0,control,google,2,49.99,1,28,nothing
10887,0,0,control,instagram,0,0,1,14,nothing
10888,1,64.99,control,instagram,9,64.99,6,12,nothing
10889,0,0,control,google,0,0,4,4,something
10890,0,0,control,google,0,0,2,22,nothing
10891,1,43.992,coupon,instagram,0,0,2,17,nothing
10892,0,0,control,google,2,47.49,5,19,something
10893,0,0,control,instagram,2,67.99,4,14,nothing
10894,0,0,coupon,google,3,52.99,4,25,something
10895,0,0,coupon,facebook,0,0,1,13,nothing
10896,0,0,control,google,0,0,5,14,nothing
10897,0,0,control,instagram,3,106.98,1,3,nothing
10898,1,48.99,control,google,11,97.98,4,14,something
10899,0,0,control,facebook,2,50.99,0,16,something
10900,1,37.99,control,facebook,4,37.99,2,15,nothing
10901,0,0,control,google,5,115.98,7,4,something
10902,0,0,coupon,referral,1,56.99,5,13,nothing
10903,1,56.99,control,instagram,0,0,2,16,nothing
10904,0,0,control,google,0,0,0,16,nothing
10905,0,0,control,google,0,0,0,12,nothing
10906,0,0,control,google,5,185.97,4,18,nothing
10907,0,0,control,google,0,0,1,25,nothing
10908,0,0,control,google,0,0,1,19,nothing
10909,1,52.792,coupon,referral,2,65.99,3,2,something
10910,1,47.992,coupon,other,2,59.99,0,16,nothing
10911,1,59.99,control,instagram,1,119.98,0,11,something
10912,0,0,coupon,instagram,0,0,1,21,nothing
10913,0,0,control,facebook,0,0,0,24,nothing
10914,0,0,coupon,google,1,101.98,0,17,nothing
10915,0,0,control,referral,5,66.49,4,14,nothing
10916,0,0,control,google,0,0,6,17,nothing
10917,1,65.99,control,facebook,0,0,7,18,something
10918,0,0,coupon,google,0,0,5,3,nothing
10919,0,0,coupon,instagram,2,67.99,1,25,nothing
10920,0,0,control,facebook,1,45.99,0,24,nothing
10921,0,0,control,facebook,0,0,5,1,nothing
10922,0,0,coupon,instagram,1,73.99,7,13,something
10923,0,0,coupon,google,0,0,0,9,nothing
10924,0,0,control,instagram,1,261.96,1,3,nothing
10925,0,0,control,google,2,209.97,5,4,something
10926,0,0,control,instagram,1,61.99,5,22,nothing
10927,0,0,control,instagram,2,65.49,0,14,nothing
10928,1,62.99,control,google,6,62.99,0,21,something
10929,0,0,control,facebook,2,125.98,7,20,something
10930,1,52.792,coupon,facebook,2,131.98,0,12,something
10931,0,0,control,facebook,0,0,0,10,nothing
10932,0,0,coupon,google,3,133.98,1,1,nothing
10933,0,0,coupon,google,1,61.49,6,24,something
10934,0,0,control,instagram,0,0,4,21,nothing
10935,0,0,coupon,instagram,1,56.99,4,21,nothing
10936,0,0,coupon,google,0,0,2,26,nothing
10937,0,0,control,facebook,3,52.99,2,17,nothing
10938,0,0,coupon,instagram,0,0,6,18,something
10939,0,0,control,instagram,1,143.98,6,21,nothing
10940,0,0,coupon,google,0,0,3,13,something
10941,0,0,control,google,1,73.99,4,25,something
10942,0,0,control,other,0,0,3,14,nothing
10943,0,0,control,instagram,1,58.99,1,23,nothing
10944,0,0,control,instagram,2,60.99,7,10,something
10945,0,0,coupon,instagram,1,49.99,4,19,nothing
10946,0,0,coupon,instagram,0,0,7,18,something
10947,1,63.99,control,google,10,63.99,1,1,something
10948,0,0,control,referral,5,66.99,2,18,nothing
10949,0,0,coupon,google,7,101.98,1,2,something
10950,1,68.99,control,google,5,137.98,0,3,nothing
10951,1,59.992,coupon,facebook,1,74.99,4,15,nothing
10952,0,0,coupon,instagram,1,60.99,2,31,nothing
10953,0,0,coupon,google,0,0,3,12,something
10954,0,0,control,instagram,2,51.49,1,16,nothing
10955,0,0,coupon,facebook,0,0,1,8,nothing
10956,0,0,control,instagram,3,97.98,5,7,nothing
10957,1,63.99,control,referral,3,63.99,0,2,something
10958,1,44.792,coupon,other,1,55.99,0,25,nothing
10959,1,47.192,coupon,referral,4,58.99,1,17,nothing
10960,1,47.192,coupon,instagram,3,58.99,5,22,something
10961,1,55.192,coupon,instagram,1,68.99,5,18,nothing
10962,0,0,coupon,other,2,128.98,0,8,nothing
10963,0,0,control,google,1,76.49,4,16,nothing
10964,0,0,coupon,google,3,62.99,1,4,nothing
10965,0,0,coupon,instagram,3,70.49,1,10,nothing
10966,0,0,control,instagram,2,64.49,4,16,nothing
10967,0,0,control,google,5,137.98,6,21,nothing
10968,0,0,control,instagram,0,0,1,19,something
10969,0,0,control,instagram,1,71.99,7,15,something
10970,1,27.992,coupon,instagram,1,34.99,0,14,something
10971,0,0,control,google,1,191.97,6,14,something
10972,0,0,coupon,google,4,45.49,1,15,nothing
10973,2,115.984,coupon,instagram,6,72.49,7,22,something
10974,0,0,control,google,0,0,0,23,nothing
10975,0,0,control,instagram,3,66.49,2,2,something
10976,0,0,control,google,1,167.97,2,24,nothing
10977,1,45.592,coupon,instagram,8,170.97,5,15,nothing
10978,0,0,control,facebook,2,97.98,2,24,nothing
10979,0,0,control,instagram,6,55.99,2,21,nothing
10980,0,0,control,instagram,1,60.99,6,13,nothing
10981,0,0,coupon,instagram,1,118.98,0,14,nothing
10982,0,0,coupon,facebook,0,0,7,26,nothing
10983,0,0,coupon,facebook,7,54.99,5,19,nothing
10984,0,0,control,google,6,69.99,4,13,nothing
10985,0,0,coupon,facebook,4,56.99,2,23,nothing
10986,0,0,coupon,facebook,5,56.99,4,14,something
10987,0,0,coupon,instagram,1,130.98,6,17,nothing
10988,0,0,control,referral,6,78.99,6,8,something
10989,0,0,control,facebook,2,55.99,2,4,nothing
10990,1,40.792,coupon,google,1,50.99,0,10,something
10991,0,0,coupon,instagram,0,0,4,18,nothing
10992,0,0,control,instagram,0,0,1,17,nothing
10993,0,0,control,google,1,57.49,7,25,nothing
10994,0,0,coupon,instagram,4,38.49,7,19,nothing
10995,0,0,control,instagram,1,114.98,2,15,nothing
